1624134958,Офтальмологическая клиника СПЕКТР,"[""https:\/\/p1.zoon.ru\/preview\/q3Vx0WSW7KczgHCmj7Q0XA\/160x160x90\/1\/9\/a\/5bbb0b91c373c408d36615d4_5e4a76825307f.jpg"",""https:\/\/p0.zoon.ru\/preview\/8eGXtAQlAY3k5UJr2IRLlg\/160x160x90\/1\/3\/b\/5bbb0b91c373c408d36615d4_5e4a76a444ca8.jpg"",""https:\/\/p1.zoon.ru\/preview\/GdrhBe2uNHLcJWkkM_ezpg\/160x160x90\/1\/f\/9\/5bbb0b91c373c408d36615d4_5e4a76992e9dd.jpg"",""https:\/\/p2.zoon.ru\/preview\/WXzT5Gc2fpecDhWmO8yIOw\/160x160x90\/1\/0\/1\/5bbb0b91c373c408d36615d4_5e4a76b8d0dde.jpg"",""https:\/\/p1.zoon.ru\/preview\/mncPpv0jO4SJjJwrsFSfGw\/160x160x90\/1\/1\/7\/5bbb0b91c373c408d36615d4_5e4a76ae17e28.jpg""]","Частная клиника, Обследование на ЗППП , Диагностика зрения, Детская офтальмология","м. Зорге, проезд Берёзовой Рощи, 12, Москва","Хочу выразить благодарность всему коллективу клиники и главному врачу Кожухову Арсению Александровичу за то, что смогли найти способ лечения моих серьезных осложнений после лазерной коррекции зрения!..",2021-19-06 23:35:35
1624134960,Mig Dent,"[""https:\/\/p1.zoon.ru\/preview\/yd7dhRWhEZXlWiM2esPRnQ\/160x160x90\/1\/b\/3\/57d713a140c0882c298b84a0_5e469de0bd79b.jpg"",""https:\/\/p2.zoon.ru\/preview\/Mz8FWW_xEHcPSwoDjuhkGw\/160x160x90\/1\/1\/f\/57d713a140c0882c298b84a0_60487ab463479.jpg"",""https:\/\/p0.zoon.ru\/preview\/Zw9sFFWxrl_WIYML74R0vA\/160x160x90\/1\/e\/d\/57d713a140c0882c298b84a0_5e469dc32369c.jpg"",""https:\/\/p1.zoon.ru\/preview\/rdDUe0th3Otgy_ISFuGzaw\/160x160x90\/1\/9\/9\/57d713a140c0882c298b84a0_5e469dca34839.jpg"",""https:\/\/p1.zoon.ru\/preview\/3Ru9kyAE4jAiuSQLwwM_sw\/160x160x90\/1\/c\/c\/57d713a140c0882c298b84a0_5e469dd82a916.jpg""]","Мед центр, Стоматология под микроскопом , Эндодонтия, Ортодонтия","м. Мякинино, Павшинская пойма, Красногорский бульвар, 50, 1 этаж, Красногорск",Хожу в эту стоматологию уже 5 лет…,2021-19-06 23:35:36
1624134962,Белая Магия,"[""https:\/\/p0.zoon.ru\/preview\/oJYEPBZEoKX1JBKR_tUvIQ\/160x160x90\/3\/3\/7\/6017b6177c70905999003e29_60643fddd5af6.jpg"",""https:\/\/p1.zoon.ru\/preview\/FGF11aRioSbArUZJdNsePw\/160x160x90\/1\/e\/b\/6017b6177c70905999003e29_60643fe99791f.jpg"",""https:\/\/p2.zoon.ru\/preview\/XOusmveLFQCapiQqqlvSZA\/160x160x90\/1\/8\/5\/6017b6177c70905999003e29_60643fd889d36.jpg"",""https:\/\/p2.zoon.ru\/preview\/XDbLDM4L47VVofL1Wh_IuA\/160x160x90\/1\/1\/1\/6017b6177c70905999003e29_60643fe2953fd.jpg"",""https:\/\/p2.zoon.ru\/preview\/ecxsXK0GEMK3LCaBayBeOw\/160x160x90\/1\/9\/3\/6017b6177c70905999003e29_60643fd82bf5e.jpg""]","Мед центр, Эндодонтия , Ортодонтия, Люминиры","м. Савёловская, улица Сущёвский Вал, 5с28, 2 этаж, Москва",Посещаю стоматологию по мере необходимости…,2021-19-06 23:35:37
1624134964,Стоматология Кристалл,"[""https:\/\/p1.zoon.ru\/preview\/FdDFkNLxOoBmZ0oxrJeMCg\/160x160x90\/1\/5\/a\/5a03ca4509a3482b90413dbb_5a1bd695f177d.jpg"",""https:\/\/p0.zoon.ru\/preview\/ddYPX2Bkx9sphjiXEo1GAg\/160x160x90\/1\/1\/8\/5a03ca4509a3482b90413dbb_5a1bd6967ea0a.jpg"",""https:\/\/p2.zoon.ru\/preview\/seq5h4GPgcsA0V3tooid8A\/160x160x90\/1\/1\/8\/5a03ca4509a3482b90413dbb_5a1bd68a59b2e.jpg"",""https:\/\/p0.zoon.ru\/preview\/kEqRkTRCwbHpqxfLRXvtEw\/160x160x90\/1\/2\/8\/5a03ca4509a3482b90413dbb_5a1bd6953200c.jpg"",""https:\/\/p0.zoon.ru\/preview\/uPFJ97KUU-HU__ApYCZ9FQ\/160x160x90\/1\/d\/b\/5a03ca4509a3482b90413dbb_5a1bd69c40530.jpg""]","Мед центр, Стоматологический кабинет , Эндодонтия, Ортодонтия","м. Лухмановская, микрорайон Красная Горка, проспект Победы, 6, Люберцы","Долгое время не могли найти хорошего специалиста для лечения зубов ребёнку,так как ребёнок очень боится лечить зубки,после первого посещения стоматолога Александра Андреевича остались очень довольны его работой и доброжелательностью!..",2021-19-06 23:35:38
1624134966,Дентекс,"[""https:\/\/p2.zoon.ru\/preview\/-XZbXnUOFW7Rqi10fFygcg\/160x160x90\/1\/0\/4\/58e16c8640c08884708b877a_5da5a1e1e079c.jpg"",""https:\/\/p1.zoon.ru\/preview\/EE_I-V4VfnE2s3JYjoriOQ\/160x160x90\/1\/e\/e\/58e16c8640c08884708b877a_5fc9fca8b5fce.jpg"",""https:\/\/p2.zoon.ru\/preview\/O_h5fzrcpxMIBja1Sou28w\/160x160x90\/1\/d\/c\/58e16c8640c08884708b877a_5da5a1db91494.jpg"",""https:\/\/p0.zoon.ru\/preview\/qH53EeF3kKpxRIKqO7zXbg\/160x160x90\/1\/f\/e\/58e16c8640c08884708b877a_5da5a1db47db6.jpg"",""https:\/\/p2.zoon.ru\/preview\/7IHy4eth0RrZbOZYnxFr-w\/160x160x90\/1\/2\/0\/58e16c8640c08884708b877a_5da5a1e0eb4b5.jpg""]","Медцентр, Эндодонтия , Ортодонтия, Люминиры","м. Солнцево, Производственная, 2, 2 этаж, Москва",В этой стоматологии была три четыре раза…,2021-19-06 23:35:39
1624134968,Центр семейной стоматологии на Советской улице в Электростали,"[""https:\/\/p1.zoon.ru\/preview\/o7ZGlSuIkNLZu5mJ-EvXEg\/160x160x90\/1\/d\/1\/59defd5317f6ac23462b6850_5ee744c6dbb2d.jpg"",""https:\/\/p0.zoon.ru\/preview\/0U3qji31OIs9qeIPikYViQ\/160x160x90\/1\/0\/1\/59defd5317f6ac23462b6850_5ee744d393ace.jpg"",""https:\/\/p1.zoon.ru\/preview\/VZ4ZINYEOMxM7ChQs6ifSQ\/160x160x90\/1\/b\/d\/59defd5317f6ac23462b6850_5ee744cb29f19.jpg"",""https:\/\/p0.zoon.ru\/preview\/p4y4wz3HpdX6PiuPFg7_Rw\/160x160x90\/1\/c\/d\/59defd5317f6ac23462b6850_5ee744c33fdd9.jpg"",""https:\/\/p2.zoon.ru\/preview\/DY_f1PgiJ1lrAHkX__2Z9Q\/160x160x90\/1\/2\/a\/59defd5317f6ac23462b6850_5ee744d74f35a.jpg""]","Медцентр, Базальная имплантация , Эндодонтия, Ортодонтия","Советская улица, 17А, офис 01, 02, Электросталь","",2021-19-06 23:35:40
1624134970,Киндер-Мед Плюс,"[""https:\/\/p2.zoon.ru\/preview\/7bHd8ZWBgJ1ZTeRg2BSwfg\/160x160x90\/7\/a\/0\/51ef7c2da0f302ee66000004_603622136ac2a.jpg"",""https:\/\/p2.zoon.ru\/preview\/rSOFk8-ud0A4Rd5qXDENcg\/160x160x90\/1\/7\/1\/51ef7c2da0f302ee66000004_603622309c1df.jpg"",""https:\/\/p1.zoon.ru\/preview\/bcASO8p4pr1oWXhGOC6VNA\/160x160x90\/1\/4\/e\/51ef7c2da0f302ee66000004_6036220c9fada.jpg"",""https:\/\/p1.zoon.ru\/preview\/pAquIiOwK9Bln6hAiGIe_g\/160x160x90\/1\/6\/2\/51ef7c2da0f302ee66000004_60362228989ed.jpg"",""https:\/\/p1.zoon.ru\/preview\/1UIs_QXrQMRz7h5da0CnWw\/160x160x90\/1\/4\/6\/51ef7c2da0f302ee66000004_60362205c4cbe.jpg""]","Медцентр, Капельница на дому , Справка в лагерь, ЭКГ на дому","Химки, Молодежная улица, 64, 1 этаж, Москва","…Были у педиатра, офтальмолога, невролога, ортопеда…",2021-19-06 23:35:41
1624134972,ВИТА,"[""https:\/\/p1.zoon.ru\/preview\/tE-ERcCCLQYs2lfSdfmk6A\/160x160x90\/1\/f\/a\/576c33a240c08818108c5be3_5f029bc186fa1.jpg"",""https:\/\/p0.zoon.ru\/preview\/u5szyPMNPZIZboDW6MJ-YQ\/160x160x90\/1\/1\/1\/576c33a240c08818108c5be3_5f029bd052aa9.jpg"",""https:\/\/p1.zoon.ru\/preview\/dP5HGytsCAiwFHZufCaYtg\/160x160x90\/1\/7\/9\/576c33a240c08818108c5be3_5f029ba9599da.jpg"",""https:\/\/p1.zoon.ru\/preview\/MpCaTungP9KoAJuP8uC52g\/160x160x90\/1\/c\/2\/576c33a240c08818108c5be3_5f029ba961ce8.jpg"",""https:\/\/p0.zoon.ru\/preview\/uVHQoVZHnUy-Q1izZlEGqQ\/160x160x90\/1\/7\/4\/576c33a240c08818108c5be3_5f029bbaae173.jpg""]","Медицинские центры, Эндодонтия , Хирургическая стоматология, Эстетическая стоматология","Аптечный переулок, д.1, Ногинск","Много лет посещаю одного и того же врача, прихожу в клинику по мере надобности…",2021-19-06 23:35:42
1624134974,Инвиво,"[""https:\/\/p2.zoon.ru\/preview\/322WQSIgAqcD8QUl3ZhxFQ\/160x160x90\/1\/7\/c\/4f9746543c72dd9a66000015_5eeb29cc6952a.jpg"",""https:\/\/p0.zoon.ru\/preview\/fC85ZgEiMDNNBYlOAyrp5w\/160x160x90\/1\/b\/4\/4f9746543c72dd9a66000015_5641beb8d1c4d.jpg"",""https:\/\/p2.zoon.ru\/preview\/MdXr08iSDhfm1_is9Md8Kw\/160x160x90\/1\/5\/6\/4f9746543c72dd9a66000015_5641bea30ac34.jpg"",""https:\/\/p0.zoon.ru\/preview\/bawYD-npmjEzJLkxomHoZw\/160x160x90\/1\/a\/8\/4f9746543c72dd9a66000015_5641bea397e0a.jpg"",""https:\/\/p2.zoon.ru\/preview\/pYC962dZOrexSkRqawdKqw\/160x160x90\/1\/4\/8\/4f9746543c72dd9a66000015_5641bea4935f9.jpg""]","Медицинские центры, Лечение варикоза лазером , Капельница на дому, Справка в лагерь","1-я Коммунистическая улица, 31, Домодедово","…Врач отлично проконсультировал меня, ответил на все вопросы…",2021-19-06 23:35:43
1624134976,СтомСити,"[""https:\/\/p1.zoon.ru\/preview\/rZ9H8JL4R9W2Tkh6Zv8--w\/160x160x90\/1\/6\/3\/4fd32c8c3c72dda95c00000b_5ddc3ca6af953.jpg"",""https:\/\/p2.zoon.ru\/preview\/HW6msS5rWZFTfjHLC1p5sw\/160x160x90\/1\/6\/e\/4fd32c8c3c72dda95c00000b_5ddc3d26c0c85.jpg"",""https:\/\/p2.zoon.ru\/preview\/vW7gxolDPsygAogU8af80Q\/160x160x90\/1\/1\/0\/4fd32c8c3c72dda95c00000b_5ddc3d11685d7.jpg"",""https:\/\/p1.zoon.ru\/preview\/Ih-cPJyDXg6RATg9p6aTWA\/160x160x90\/1\/6\/8\/4fd32c8c3c72dda95c00000b_5ddc3cf3c7888.jpg"",""https:\/\/p0.zoon.ru\/preview\/GmoPi2HYEVwxPWUuzCTFbg\/160x160x90\/1\/5\/f\/4fd32c8c3c72dda95c00000b_5ddc3d237f914.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Хирургическая стоматология","м. Братиславская, улица Верхние Поля, 4, Москва","…Врач внимательная, объясняет, что делает, проявляет сочувствие…",2021-19-06 23:35:44
1624134977,РИО-Стом,"[""https:\/\/p2.zoon.ru\/preview\/ZK_2vahs--gpoCT0OoXVWQ\/160x160x90\/1\/f\/1\/4fcf83d43c72dd5a3b000005_5c92698877d86.jpg"",""https:\/\/p0.zoon.ru\/preview\/505G6BPsBpyZTJp52svYYg\/160x160x90\/1\/a\/3\/4fcf83d43c72dd5a3b000005_5c9269a9d7754.jpg"",""https:\/\/p0.zoon.ru\/preview\/Z6FBsicBbQzS5AQGJcpunA\/160x160x90\/1\/d\/4\/4fcf83d43c72dd5a3b000005_5c9269b20c3bb.jpg"",""https:\/\/p0.zoon.ru\/preview\/mD3IgMzabTtAHKWtgXBPGg\/160x160x90\/1\/1\/a\/4fcf83d43c72dd5a3b000005_5c9269ada145c.jpg"",""https:\/\/p1.zoon.ru\/preview\/Eqm6tzK1oVIoRmh_qJ8fFw\/160x160x90\/1\/f\/9\/4fcf83d43c72dd5a3b000005_5c9269a977f57.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Семёновская, Вельяминовская улица, 9, 1 этаж, Москва","…Врач выполнил работу аккуратно, безболезненно, никаких вопросов нет…",2021-19-06 23:35:44
1624134979,Щелкунчик,"[""https:\/\/p0.zoon.ru\/preview\/7ftVFgneMUb3-6MAbYpArg\/160x160x90\/3\/7\/a\/4fd48a4e3c72dd526500000c_605b3074cd3a5.jpg"",""https:\/\/p2.zoon.ru\/preview\/JZjbFAxtKaHH899nKOoJ0w\/160x160x90\/1\/d\/7\/4fd48a4e3c72dd526500000c_605b305f21846.jpg"",""https:\/\/p0.zoon.ru\/preview\/2O03iCDKk4FjoNSXYIeR9Q\/160x160x90\/1\/d\/c\/4fd48a4e3c72dd526500000c_605b30665acb6.jpg"",""https:\/\/p0.zoon.ru\/preview\/XIg2KFAyiSzHF7G-n4arKA\/160x160x90\/1\/7\/0\/4fd48a4e3c72dd526500000c_605b307698efc.jpg"",""https:\/\/p2.zoon.ru\/preview\/r33CSrHLwpz-kz_FtkTFiw\/160x160x90\/1\/2\/1\/4fd48a4e3c72dd526500000c_605b307403163.jpg""]","Медицинские центры, Стоматологический кабинет , Эндодонтия, Ортодонтия","м. Коптево, ул. Зои и Александра Космодемьянских, д. 39, Москва","…Врач внимательный, делает работу без лишней суеты…",2021-19-06 23:35:45
1624134981,Центр коррекции зрения Doc.Feelgood,"[""https:\/\/p0.zoon.ru\/preview\/eGcQak6q5ApM65wi2AvQWA\/160x160x90\/1\/e\/e\/5a3383530c26ea54f16edc46_60705f5341c5f.jpg"",""https:\/\/p2.zoon.ru\/preview\/5lsHi5xJlrLMdJJt8SM2IA\/160x160x90\/1\/a\/c\/5a3383530c26ea54f16edc46_60705f53552b3.jpg"",""https:\/\/p0.zoon.ru\/preview\/PmJo2Er19Q5dPMbbBjZm3w\/160x160x90\/1\/2\/b\/5a3383530c26ea54f16edc46_60705f6df0745.jpg"",""https:\/\/p1.zoon.ru\/preview\/fbcLK6teewakqpaFOfiJGA\/160x160x90\/1\/f\/8\/5a3383530c26ea54f16edc46_60705f63c0b83.jpg"",""https:\/\/p1.zoon.ru\/preview\/XHQ2DGCWV1WBNmqKuKcyDQ\/160x160x90\/1\/a\/a\/5a3383530c26ea54f16edc46_60705f6e6cae0.jpg""]","Медицинские центры, Специализированная клиника , Центр семейной медицины, Диагностика зрения","м. Новокосино, Юбилейный проспект, 40, Вход с торца, слева, если смотреть на вывеску, Реутов","Мне понравилось расположение клиники, приемлемые цены…",2021-19-06 23:35:46
1624134983,Стоматология Стомасервис,"[""https:\/\/p2.zoon.ru\/preview\/Vujo7PAagI9uMGCP340fBg\/160x160x90\/1\/5\/1\/5deda9818af9eb2a771d9961_5e72d6e12462b.jpg"",""https:\/\/p2.zoon.ru\/preview\/fLKRuxOAyc-foduoDaPPPg\/160x160x90\/1\/c\/0\/5deda9818af9eb2a771d9961_5e72d6f043124.jpg"",""https:\/\/p2.zoon.ru\/preview\/TVeriTxQVkF5nr94gIQi1A\/160x160x90\/1\/9\/d\/5deda9818af9eb2a771d9961_5e72d73832385.jpg"",""https:\/\/p0.zoon.ru\/preview\/YkfFShPGuzNJa0zlous_aA\/160x160x90\/1\/3\/7\/5deda9818af9eb2a771d9961_5e72d6f8053d5.jpg"",""https:\/\/p1.zoon.ru\/preview\/pXctzUsD9zz9YbWUdD9-9A\/160x160x90\/1\/f\/a\/5deda9818af9eb2a771d9961_5e72d707d8de3.jpg""]","Медицинские центры, Эндодонтия , Люминиры, Хирургическая стоматология","м. Митино, 3-й Митинский переулок, 8, Москва",…Врач качественно выполнил свою работу…,2021-19-06 23:35:47
1624134985,Mr. Dent,"[""https:\/\/p1.zoon.ru\/preview\/CHS2LBlf4eRFGmQqF-HzKQ\/160x160x90\/19\/4\/2\/4fe03aad3c72dda84f000001_60c37676eea3d.jpg"",""https:\/\/p2.zoon.ru\/preview\/fNOHRw3R2UPKsbymBzGsiA\/160x160x90\/1\/0\/a\/4fe03aad3c72dda84f000001_60c376608c067.jpg"",""https:\/\/p1.zoon.ru\/preview\/hdtGup4JPYvq3x33pt1S-Q\/160x160x90\/1\/6\/3\/4fe03aad3c72dda84f000001_60c3767335e69.jpg"",""https:\/\/p1.zoon.ru\/preview\/-Aj30rqPkO3h2ePUfx5BBQ\/160x160x90\/1\/1\/8\/4fe03aad3c72dda84f000001_60c3766173b7d.jpg"",""https:\/\/p1.zoon.ru\/preview\/BPlO-YBbizJGYiyjUs573A\/160x160x90\/1\/9\/8\/4fe03aad3c72dda84f000001_60c376552fa13.jpg""]","Медицинские центры, Ортодонтия , Хирургическая стоматология, Компьютерная томография зубов","м. Ростокино, проспект Мира, 192, 1 этаж, Москва","…Мне была необходима помощь от специалиста, а здесь я получил быстрый и качественный отклик…",2021-19-06 23:35:48
1624134987,Радужная Феерия,"[""https:\/\/p0.zoon.ru\/preview\/EZDuRmovYY7lN2XXmoqk-A\/160x160x90\/1\/f\/4\/5dfb1d2f0349e80ce00d97bb_608a74934cc2c.jpg"",""https:\/\/p1.zoon.ru\/preview\/NYBcjmxT0tWNdLDrI08FeQ\/160x160x90\/1\/c\/c\/5dfb1d2f0349e80ce00d97bb_608a74a9db55a.jpg"",""https:\/\/p1.zoon.ru\/preview\/bp3QVXaq4HtsNTjvI8UnkA\/160x160x90\/1\/4\/9\/5dfb1d2f0349e80ce00d97bb_608a74baf1a3f.jpg"",""https:\/\/p2.zoon.ru\/preview\/ieKcbt11qq8eaLvnfhNL-Q\/160x160x90\/1\/5\/d\/5dfb1d2f0349e80ce00d97bb_608a74af9ab7a.jpg"",""https:\/\/p1.zoon.ru\/preview\/a6gTvCvnRKW3PshlZaE-YA\/160x160x90\/1\/4\/0\/5dfb1d2f0349e80ce00d97bb_608a74a61be4b.jpg""]","Медицинские центры, Детский массаж , Детская косметология, Удаление новообразований","м. Пятницкое шоссе, Муравская улица, 38к2, ЖК Мир Митино, этаж 1, Москва","…е с августа месяца 2020 года, мне посоветовали один раз там стричься и после этого я оттуда никуда не ухожу
Помимо парикмахерских услуг, я ещё и пользуюсь косметологией, массажными услугами и кофе пью только у них
Советую всем, не пожалеете!",2021-19-06 23:35:49
1624134989,High Guard Clinic,"[""https:\/\/p0.zoon.ru\/preview\/AFgngHyjwKd0dCwI6P-WFQ\/160x160x90\/1\/d\/c\/5a0b6033a24fd95caa127289_5dafccbcca4a9.jpg"",""https:\/\/p2.zoon.ru\/preview\/fmeupzVAD1ztATDb6QeFOQ\/160x160x90\/1\/c\/9\/5a0b6033a24fd95caa127289_5dafcc93dc9b7.jpg"",""https:\/\/p2.zoon.ru\/preview\/c71xqIuBmFewnI_Kw7juFw\/160x160x90\/1\/6\/2\/5a0b6033a24fd95caa127289_5dafcc6ae9fa9.jpg"",""https:\/\/p2.zoon.ru\/preview\/Fn8u-B3WyF0YT5k2o-CECw\/160x160x90\/1\/c\/7\/5a0b6033a24fd95caa127289_5dafcced44656.jpg"",""https:\/\/p1.zoon.ru\/preview\/_KUZvCHRZJtEBv0rdgFhFA\/160x160x90\/1\/e\/7\/5a0b6033a24fd95caa127289_5dafcc6c89881.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Сретенский бульвар, Рыбников переулок, 1, 2 этаж, Москва","…Видно, что врач специалист своего дела, мне было нестрашно, лишний раз не спрашивает, не допрашивает, не мучают, врач видит, что он делает все успешно…",2021-19-06 23:35:50
1624134991,Сервантес,"[""https:\/\/p1.zoon.ru\/preview\/kLuQpitAZghzuu2WO0YirA\/160x160x90\/1\/3\/c\/565fd87217b74e25238b456a_5f02f3660128a.jpg"",""https:\/\/p0.zoon.ru\/preview\/Djva_hfG0ooISj4XWpFRlg\/160x160x90\/1\/b\/c\/565fd87217b74e25238b456a_5f02f46e195cd.jpg"",""https:\/\/p1.zoon.ru\/preview\/VJPG0Md3pwTem5wmSC43hw\/160x160x90\/1\/4\/b\/565fd87217b74e25238b456a_5ef97f594a3eb.jpg"",""https:\/\/p2.zoon.ru\/preview\/UmV0Wgt0UBnqbI37tDyIzQ\/160x160x90\/1\/6\/f\/565fd87217b74e25238b456a_5ef97f3665fb8.jpg"",""https:\/\/p1.zoon.ru\/preview\/eOKOqBeqpRK3RtizGgpHIg\/160x160x90\/1\/3\/e\/565fd87217b74e25238b456a_5ef97f524d1f8.jpg""]","Медицинские центры, Стоматология под микроскопом , Базальная имплантация, Эндодонтия","м. Фонвизинская, ул. Ботаническая, д19 к1, Москва","…В клинике чисто, комфортно, месторасположение хорошее, есть парковка…",2021-19-06 23:35:51
1624134993,Аальто Эстетика,"[""https:\/\/p1.zoon.ru\/preview\/Kfr4PvPxsHkg6TVdqleN4g\/160x160x90\/1\/1\/4\/5de9f745e313d9143b18752a_5fc4a6d664b28.jpg"",""https:\/\/p2.zoon.ru\/preview\/DHF_xT6nJ6SR6L4ZH7oihQ\/160x160x90\/1\/2\/e\/5de9f745e313d9143b18752a_5fc4a6d72bb29.jpg"",""https:\/\/p1.zoon.ru\/preview\/vwqZ9NRXbZmEzgQxrinTGA\/160x160x90\/1\/2\/2\/5de9f745e313d9143b18752a_5fc4a6d8b801d.jpg"",""https:\/\/p1.zoon.ru\/preview\/y0VWrCP3keD1epBcDRfD9Q\/160x160x90\/1\/8\/8\/5de9f745e313d9143b18752a_5fc4a6e239fe9.jpg"",""https:\/\/p1.zoon.ru\/preview\/ucFs4Quci6nXwMPx3EQnIA\/160x160x90\/1\/f\/7\/5de9f745e313d9143b18752a_5fc4a7785826d.jpg""]","Медицинские центры, Генетическое обследование , Удаление новообразований, Центр красоты и здоровья","м. Щукинская, улица Габричевского, 5к4, Москва",Я благодарю бога за встречу с этим великолепным человеком и врачом с большой буквы!!!..,2021-19-06 23:35:52
